order_release_gid,order_release_xid,order_release_name,order_release_type_gid,is_template,order_base_gid,source_location_gid,dest_location_gid,early_pickup_date,late_pickup_date,early_delivery_date,late_delivery_date,fixed_itinerary_gid,assigned_itinerary_gid,fixed_sell_itinerary_gid,ship_unit_origin,total_weight,total_weight_uom_code,total_weight_base,total_volume,total_volume_uom_code,total_volume_base,total_packaging_unit_count,total_item_package_count,max_length,max_length_uom_code,max_length_base,max_width,max_width_uom_code,max_width_base,max_height,max_height_uom_code,max_height_base,plan_from_location_gid,plan_to_location_gid,assigned_sell_itinerary_gid,indicator,bulk_plan_gid,best_direct_cost_buy,best_dircost_buy_currency_gid,best_direct_cost_buy_base,best_direct_cost_sell,best_dircost_sell_currency_gid,best_direct_cost_sell_base,best_direct_rateoffer_gid_buy,best_direct_rateoffer_gid_sell,buy_general_ledger_gid,sell_general_ledger_gid,total_net_weight,total_net_weight_uom_code,total_net_weight_base,total_net_volume,total_net_volume_uom_code,total_net_volume_base,sell_bulk_plan_gid,total_ship_unit_count,load_point,unload_point,pickup_is_appt,delivery_is_appt,plan_from_load_point,plan_to_unload_point,user_defined1_icon_gid,user_defined2_icon_gid,user_defined3_icon_gid,user_defined4_icon_gid,user_defined5_icon_gid,external_system_id,payment_method_code_gid,inco_term_gid,term_location_text,planning_group_gid,time_window_emphasis_gid,is_known_shipper,dim_rate_factor_gid,release_method_gid,final_inco_term,final_text_location,inspection_number,inspection_schedule_date,inspection_date,survey_lay_can_date,loc_number,loc_issue_date,loc_received_date,loc_latest_shipping_date,loc_negotiated_days,loc_amount,loc_amount_currency_gid,loc_amount_base,loc_advising_number,loc_confirming_number,src_location_override_gid,dest_location_override_gid,plan_from_loc_override_gid,plan_to_loc_override_gid,secondary_t_weight,secondary_t_weight_uom_code,secondary_t_weight_base,secondary_t_volume,secondary_t_volume_uom_code,secondary_t_volume_base,rate_service_profile_gid,servprov_gid,servprov_profile_gid,transport_mode_gid,mode_profile_gid,equipment_group_gid,equipment_group_profile_gid,rate_offering_gid,rate_geo_gid,sell_rate_offering_gid,sell_rate_geo_gid,must_ship_direct,must_ship_thru_x_dock,must_ship_thru_pool,ship_with_group,primary_leg_source_loc_gid,prim_leg_src_loc_override_gid,port_of_load_location_gid,port_of_load_loc_override_gid,port_of_dis_location_gid,port_of_dis_loc_override_gid,primary_leg_dest_loc_gid,prim_leg_dest_override_loc_gid,import_license_required,import_license_issue_date,import_license_receive_date,import_license_expiration_date,import_license_number,loc_expiration_date,is_loc_required,inspection_required,unitization_condition_name,stuff_location_gid,destuff_location_gid,customer_unitization_request,default_stowage_mode,consolidation_type_gid,move_perspective_gid,quote_gid,commercial_payment_code_gid,is_loc_stale,ult_dest_country_code3_gid,template_type,bundling_type,is_consolidate_or_equipment,duty_paid,quote_option_number,partition_gid,total_declared_value,total_declared_value_gid,total_declared_value_base,buy_itinerary_profile_gid,sell_itinerary_profile_gid,buffer_type,sell_servprov_gid,sell_servprov_profile_gid,is_ignore_location_calendar,rate_service_gid,ship_unit_width,ship_unit_width_uom_code,ship_unit_width_base,ship_unit_length,ship_unit_length_uom_code,ship_unit_length_base,ship_unit_height,ship_unit_height_uom_code,ship_unit_height_base,ship_unit_diameter,ship_unit_diameter_uom_code,ship_unit_diameter_base,transport_handling_unit_gid,on_rt_execution,is_splittable,pickup_routing_sequence_gid,dropoff_routing_sequence_gid,latest_est_delivery_date,otm_version,priority,latest_est_pickup_date,marked_for_purge,pickup_rail_carrier,delivery_rail_carrier,equipment_type_gid,domain_name,insert_user,insert_date,update_user,update_date,rail_route_code_gid,em_phone_number,leg_consolidation_group_gid,is_pre_entered_pu,routing_constraint_gid,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute_number1,attribute_number2,attribute_number3,attribute_number4,attribute_number5,attribute_number6,attribute_number7,attribute_number8,attribute_number9,attribute_number10,attribute_date1,attribute_date2,attribute_date3,attribute_date4,attribute_date5,attribute_date6,attribute_date7,attribute_date8,attribute_date9,attribute_date10,attribute_currency1,attribute_currency1_gid,attribute_currency1_base,attribute_currency2,attribute_currency2_gid,attribute_currency2_base,attribute_currency3,attribute_currency3_gid,attribute_currency3_base,allocation_group_gid,earliest_est_pickup_date,job_name,load_date,attribute_date11,attribute_date12,attribute_date13,attribute_date14,attribute_date15,attribute_date16,attribute_date17,attribute_date18,attribute_date19,attribute_date20,attribute_number11,attribute_number12,attribute_number13,attribute_number14,attribute_number15,attribute_number16,attribute_number17,attribute_number18,attribute_number19,attribute_number20,early_sail_date,external_voyage_code,is_direct_voyage,is_topoff,late_sail_date,voyage_gid
RC3.0004291868-001,0004291868-001,"",RC3.INBOUND_PO,N,RC3.0004291868,RC3.0001037990,RC3.21010003,2023-07-26 14:10:10.000000,"",2023-08-07 04:01:00.000000,2023-08-08 03:59:00.000000,"",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"",BS,5188.500000000000000,LB,5188.500000000000000,395.475000000000000,CUFT,395.475000000000000,"",94500,"","","","","","","","","","",RC3.2101,"",G,"","","","","","","","","",RC3.538098,"",4063.500000000000000,LB,4063.500000000000000,320.475000000000000,CUFT,320.475000000000000,"",25.000000000000000,"","",N,N,"","",TENDERED,"","","","","",PPD,FOB,DESTINATION,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.CPU,"",RC3.NON-RAIL,"",RC3.VENDOR_EQUIP,"","","","",N,N,N,0004291868,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000009876543210,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2023-07-26 10:10:09.000000,RC3.ADMIN,2023-07-26 10:10:16.000000,"","","",N,"","","","","","","","","","",RC3.702440485N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 06:18:30.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004291879-001,0004291879-001,"",RC3.INBOUND_PO,N,RC3.0004291879,RC3.0001037990,RC3.21010003,2023-07-26 14:16:03.000000,"",2023-08-09 04:01:00.000000,2023-08-10 03:59:00.000000,"",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"",BS,5188.500000000000000,LB,5188.500000000000000,395.475000000000000,CUFT,395.475000000000000,"",94500,"","","","","","","","","","",RC3.2101,"",G,"","","","","","","","","",RC3.538098,"",4063.500000000000000,LB,4063.500000000000000,320.475000000000000,CUFT,320.475000000000000,"",25.000000000000000,"","",N,N,"","",TENDERED,"","","","","",PPD,FOB,DESTINATION,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.CPU,"",RC3.NON-RAIL,"",RC3.VENDOR_EQUIP,"","","","",N,N,N,0004291879,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000009876543210,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2023-07-26 10:16:01.000000,RC3.ADMIN,2023-07-26 10:16:08.000000,"","","",N,"","","","","","","","","","",RC3.702440495N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 06:18:30.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004291885-001,0004291885-001,"",RC3.INBOUND_PO,N,RC3.0004291885,RC3.0001037990,RC3.21010003,2023-07-26 14:16:03.000000,"",2023-08-09 04:01:00.000000,2023-08-10 03:59:00.000000,"",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"",BS,5188.500000000000000,LB,5188.500000000000000,395.475000000000000,CUFT,395.475000000000000,"",94500,"","","","","","","","","","",RC3.2101,"",G,"","","","","","","","","",RC3.538098,"",4063.500000000000000,LB,4063.500000000000000,320.475000000000000,CUFT,320.475000000000000,"",25.000000000000000,"","",N,N,"","",TENDERED,"","","","","",PPD,FOB,DESTINATION,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.CPU,"",RC3.NON-RAIL,"",RC3.VENDOR_EQUIP,"","","","",N,N,N,0004291885,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000009876543210,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2023-07-26 10:16:02.000000,RC3.ADMIN,2023-07-26 10:16:09.000000,"","","",N,"","","","","","","","","","",RC3.702440497N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 06:18:30.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004291914-001,0004291914-001,"",RC3.INBOUND_PO,N,RC3.0004291914,RC3.0003065320,RC3.21010003,2023-07-26 17:03:33.000000,"",2023-08-07 04:01:00.000000,2023-08-08 03:59:00.000000,"",RC3.USA_USA_TL_IM_LTL_POOL,"",BS,12117.449999999999000,LB,12117.449999999999000,76.975000000000010,CUFT,76.975000000000010,"",379050,"","","","","","","","","","",RC3.2101,"",G,"","","","","","","","","",RC3.538098,"",10992.449999999999000,LB,10992.449999999999000,1.975000000000000,CUFT,1.975000000000000,"",25.000000000000000,"","",N,N,"","",TENDERED,"","","","","",COL,FOB,ORIGIN,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,0004291914,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000009876543210,N,N,"","",2023-08-07 04:01:00.000000,6.0,1,"",N,"","","",RC3,RC3.ADMIN,2023-07-26 12:03:31.000000,RC3.ADMIN,2023-07-29 02:23:06.000000,"","","",N,"","","","","","","","","","",RC3.702447209N,CAG,"","",ORDER_CREATE_SUCCESS,WENP,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 06:18:30.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004292019-001,0004292019-001,"",RC3.INBOUND_PO,N,RC3.0004292019,RC3.0003054008,RC3.54230001,2023-07-26 17:55:19.000000,"",2023-08-03 04:01:00.000000,2023-08-04 03:59:00.000000,"",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"",BS,12733.014000000000000,LB,12733.014000000000000,681.407999999999900,CUFT,681.407999999999900,"",1100,"","","","","","","","","","",RC3.5423,"",G,"","","","","","","","","",RC3.538098,"",11745.804000000000000,LB,11745.804000000000000,639.100000000000000,CUFT,639.100000000000000,"",14.000000000000000,"","",N,N,"","",TENDERED,"","","","","",PPD,FOB,DESTINATION,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.CPU,"",RC3.NON-RAIL,"",RC3.VENDOR_EQUIP,"","","","",N,N,N,0004292019,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2023-07-26 12:55:18.000000,RC3.ADMIN,2023-07-26 12:55:25.000000,"","","",N,"","","","","","","","","","",RC3.702440607N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 06:18:30.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004292113-001,0004292113-001,"",RC3.INBOUND_PO,N,RC3.0004292113,RC3.0003062877,RC3.42540003,2023-07-26 18:49:02.000000,"",2023-08-14 05:01:00.000000,2023-08-15 04:59:00.000000,"",RC3.USA_USA_TL_IM_LTL_POOL,"",BS,10300.679999999998000,LB,10300.679999999998000,95.821000000000010,CUFT,95.821000000000010,"",98280,"","","","","","","","","","",RC3.4254,"",G,RC3.INBOUND BULK PLAN-20230726160028,"","","","","","","","",RC3.538098,"",7960.675999999999500,LB,7960.675999999999500,2.232000000000000,CUFT,2.232000000000000,"",31.000000000000000,"","",N,N,"","",TENDERED,"","","","","",COL,FOB,ORIGIN,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,0004292113,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000007563295403,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2023-07-26 13:49:01.000000,RC3.ADMIN,2023-07-27 02:19:10.000000,"","","",N,"","","","","","","","","","",RC3.702441423N,CAG,"","",ORDER_CREATE_SUCCESS,HGTN,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 06:18:30.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004292210-001,0004292210-001,"",RC3.INBOUND_PO,N,RC3.0004292210,RC3.0003062877,RC3.42540003,2023-07-26 19:25:11.000000,"",2023-08-14 05:01:00.000000,2023-08-15 04:59:00.000000,"",RC3.USA_USA_TL_IM_LTL_POOL,"",BS,1950.000000000000000,LB,1950.000000000000000,78.000000000000000,CUFT,78.000000000000000,"",58500,"","","","","","","","","","",RC3.4254,"",G,RC3.INBOUND BULK PLAN-20230726160028,"","","","","","","","",RC3.538098,"",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"",26.000000000000000,"","",N,N,"","",TENDERED,"","","","","",COL,FOB,ORIGIN,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,0004292210,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000007563295403,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2023-07-26 14:25:10.000000,RC3.ADMIN,2023-07-27 02:20:56.000000,"","","",N,"","","","","","","","","","",RC3.702441413N,CAG,"","",ORDER_CREATE_SUCCESS,HGTN,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 06:18:30.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004292244-001,0004292244-001,"",RC3.INBOUND_PO,N,RC3.0004292244,RC3.0001007586,RC3.4254CS03,2023-07-26 19:34:58.000000,"",2023-07-28 05:01:00.000000,2023-07-29 04:59:00.000000,"",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"",BS,50000.016000000000000,LB,50000.016000000000000,1586.805000000000000,CUFT,1586.805000000000000,"",50000,"","","","","","","","","","",RC3.42540001,"",G,"","","","","","","","","",RC3.538098,"",50000.016000000000000,LB,50000.016000000000000,1586.805000000000000,CUFT,1586.805000000000000,"",1.000000000000000,"","",N,N,"","",TENDERED,"","","","","",PPD,FOB,DESTINATION,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.CPU,"",RC3.NON-RAIL,"",RC3.VENDOR_EQUIP,"","","","",N,N,N,0004292244,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000000000010610,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2023-07-26 14:34:57.000000,RC3.ADMIN,2023-07-26 14:35:04.000000,"","","",N,"","","","","","","","","","",RC3.702440970N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 06:18:30.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004292382-001,0004292382-001,"",RC3.INBOUND_PO,N,RC3.0004292382,RC3.0001010184,RC3.56006201,2023-07-26 20:25:23.000000,"",2023-08-10 05:01:00.000000,2023-08-11 04:59:00.000000,"",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"",BS,41500.000000000000000,LB,41500.000000000000000,1326.360000000000000,CUFT,1326.360000000000000,"",40000,"","","","","","","","","","",RC3.5600,"",G,"","","","","","","","","",RC3.538098,"",40000.000000000000000,LB,40000.000000000000000,1266.360000000000000,CUFT,1266.360000000000000,"",20.000000000000000,"","",N,N,"","",TENDERED,"","","","","",PPD,FOB,DESTINATION,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.CPU,"",RC3.NON-RAIL,"",RC3.VENDOR_EQUIP,"","","","",N,N,N,0004292382,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000007563295403,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2023-07-26 15:25:22.000000,RC3.ADMIN,2023-07-26 15:25:29.000000,"","","",N,"","","","","","","","","","",RC3.702441098N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 06:18:30.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004292385-001,0004292385-001,"",RC3.INBOUND_PO,N,RC3.0004292385,RC3.0001010184,RC3.56006201,2023-07-26 20:25:33.000000,"",2023-08-11 05:01:00.000000,2023-08-12 04:59:00.000000,"",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"",BS,41500.000000000000000,LB,41500.000000000000000,1326.360000000000000,CUFT,1326.360000000000000,"",40000,"","","","","","","","","","",RC3.5600,"",G,"","","","","","","","","",RC3.538098,"",40000.000000000000000,LB,40000.000000000000000,1266.360000000000000,CUFT,1266.360000000000000,"",20.000000000000000,"","",N,N,"","",TENDERED,"","","","","",PPD,FOB,DESTINATION,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.CPU,"",RC3.NON-RAIL,"",RC3.VENDOR_EQUIP,"","","","",N,N,N,0004292385,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000007563295403,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2023-07-26 15:25:32.000000,RC3.ADMIN,2023-07-26 15:25:39.000000,"","","",N,"","","","","","","","","","",RC3.702441104N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 06:18:30.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004292415-001,0004292415-001,"",RC3.INBOUND_PO,N,RC3.0004292415,RC3.0003041191,RC3.42530003,2023-07-26 20:34:05.000000,"",2023-07-31 05:01:00.000000,2023-08-01 04:59:00.000000,"",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"",BS,292500.000000000000000,LB,292500.000000000000000,364.800000000000000,CUFT,364.800000000000000,"",288000,"","","","","","","","","","",RC3.4253,"",G,"","","","","","","","","",RC3.538098,"",288000.000000000000000,LB,288000.000000000000000,64.800000000000000,CUFT,64.800000000000000,"",100.000000000000000,"","",N,N,"","",TENDERED,"","","","","",PPD,FOB,DESTINATION,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.CPU,"",RC3.NON-RAIL,"",RC3.VENDOR_EQUIP,"","","","",N,N,N,0004292415,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000009876543210,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2023-07-26 15:34:03.000000,RC3.ADMIN,2023-07-26 15:34:11.000000,"","","",N,"","","","","","","","","","",RC3.702441157N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 06:18:30.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004292444-001,0004292444-001,"",RC3.INBOUND_PO,N,RC3.0004292444,RC3.0003041191,RC3.42530003,2023-07-26 20:49:23.000000,"",2023-08-04 05:01:00.000000,2023-08-05 04:59:00.000000,"",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"",BS,292500.000000000000000,LB,292500.000000000000000,364.800000000000000,CUFT,364.800000000000000,"",288000,"","","","","","","","","","",RC3.4253,"",G,"","","","","","","","","",RC3.538098,"",288000.000000000000000,LB,288000.000000000000000,64.800000000000000,CUFT,64.800000000000000,"",100.000000000000000,"","",N,N,"","",TENDERED,"","","","","",PPD,FOB,DESTINATION,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.CPU,"",RC3.NON-RAIL,"",RC3.VENDOR_EQUIP,"","","","",N,N,N,0004292444,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000009876543210,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2023-07-26 15:49:22.000000,RC3.ADMIN,2023-07-26 15:49:29.000000,"","","",N,"","","","","","","","","","",RC3.702441204N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 06:18:30.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0004292453-001,0004292453-001,"",RC3.INBOUND_PO,N,RC3.0004292453,RC3.0003045415,RC3.50060004,2023-07-26 20:52:20.000000,"",2023-08-10 05:01:00.000000,2023-08-11 04:59:00.000000,"",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"",BS,52936.002000000000000,LB,52936.002000000000000,63.041999999999994,CUFT,63.041999999999994,"",52000,"","","","","","","","","","",RC3.5006,"",G,"","","","","","","","","",RC3.538098,"",51999.990000000000000,LB,51999.990000000000000,0.630000000000000,CUFT,0.630000000000000,"",21.000000000000000,"","",N,N,"","",TENDERED,"","","","","",PPD,FOB,DESTINATION,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.CPU,"",RC3.NON-RAIL,"",RC3.VENDOR_EQUIP,"","","","",N,N,N,0004292453,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000009876543210,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2023-07-26 15:52:19.000000,RC3.ADMIN,2023-07-28 12:29:09.000000,"","","",N,"","","","","","","","","","",RC3.702441236N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 06:18:30.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
